,Time,Date,accel_s0_mean,accel_s0_median,accel_s0_sd,accel_s0_daily_mean_change,accel_s0_daily_mean_allsensors,accel_s0_daily_median_change,accel_s0_daily_median_allsensors,accel_s0_daily_sd_change,accel_s0_daily_sd_allsensors,accel_s0_peaks,accel_s0_peaks_allsensors,accel_s0_trend_strength,accel_s0_spikiness,accel_s0_linearity,accel_s0_curvature,accel_s0_stl_e_acf1,accel_s0_stl_e_acf10,accel_s1_mean,accel_s1_median,accel_s1_sd,accel_s1_daily_mean_change,accel_s1_daily_mean_allsensors,accel_s1_daily_median_change,accel_s1_daily_median_allsensors,accel_s1_daily_sd_change,accel_s1_daily_sd_allsensors,accel_s1_peaks,accel_s1_peaks_allsensors,accel_s1_trend_strength,accel_s1_spikiness,accel_s1_linearity,accel_s1_curvature,accel_s1_stl_e_acf1,accel_s1_stl_e_acf10,accel_s2_mean,accel_s2_median,accel_s2_sd,accel_s2_daily_mean_change,accel_s2_daily_mean_allsensors,accel_s2_daily_median_change,accel_s2_daily_median_allsensors,accel_s2_daily_sd_change,accel_s2_daily_sd_allsensors,accel_s2_peaks,accel_s2_peaks_allsensors,accel_s2_trend_strength,accel_s2_spikiness,accel_s2_linearity,accel_s2_curvature,accel_s2_stl_e_acf1,accel_s2_stl_e_acf10,accel_s3_mean,accel_s3_median,accel_s3_sd,accel_s3_daily_mean_change,accel_s3_daily_mean_allsensors,accel_s3_daily_median_change,accel_s3_daily_median_allsensors,accel_s3_daily_sd_change,accel_s3_daily_sd_allsensors,accel_s3_peaks,accel_s3_peaks_allsensors,accel_s3_trend_strength,accel_s3_spikiness,accel_s3_linearity,accel_s3_curvature,accel_s3_stl_e_acf1,accel_s3_stl_e_acf10,accel_s4_mean,accel_s4_median,accel_s4_sd,accel_s4_daily_mean_change,accel_s4_daily_mean_allsensors,accel_s4_daily_median_change,accel_s4_daily_median_allsensors,accel_s4_daily_sd_change,accel_s4_daily_sd_allsensors,accel_s4_peaks,accel_s4_peaks_allsensors,accel_s4_trend_strength,accel_s4_spikiness,accel_s4_linearity,accel_s4_curvature,accel_s4_stl_e_acf1,accel_s4_stl_e_acf10,accel_s5_mean,accel_s5_median,accel_s5_sd,accel_s5_daily_mean_change,accel_s5_daily_mean_allsensors,accel_s5_daily_median_change,accel_s5_daily_median_allsensors,accel_s5_daily_sd_change,accel_s5_daily_sd_allsensors,accel_s5_peaks,accel_s5_peaks_allsensors,accel_s5_trend_strength,accel_s5_spikiness,accel_s5_linearity,accel_s5_curvature,accel_s5_stl_e_acf1,accel_s5_stl_e_acf10,accel_s6_mean,accel_s6_median,accel_s6_sd,accel_s6_daily_mean_change,accel_s6_daily_mean_allsensors,accel_s6_daily_median_change,accel_s6_daily_median_allsensors,accel_s6_daily_sd_change,accel_s6_daily_sd_allsensors,accel_s6_peaks,accel_s6_peaks_allsensors,accel_s6_trend_strength,accel_s6_spikiness,accel_s6_linearity,accel_s6_curvature,accel_s6_stl_e_acf1,accel_s6_stl_e_acf10,accel_s7_mean,accel_s7_median,accel_s7_sd,accel_s7_daily_mean_change,accel_s7_daily_mean_allsensors,accel_s7_daily_median_change,accel_s7_daily_median_allsensors,accel_s7_daily_sd_change,accel_s7_daily_sd_allsensors,accel_s7_peaks,accel_s7_peaks_allsensors,accel_s7_trend_strength,accel_s7_spikiness,accel_s7_linearity,accel_s7_curvature,accel_s7_stl_e_acf1,accel_s7_stl_e_acf10,Wave_std,Wave_daily_mean_change,Wave_daily_median_change,Wave_peaks,accel_s0_outliers,accel_s1_outliers,accel_s2_outliers,accel_s3_outliers,accel_s4_outliers,accel_s5_outliers,accel_s6_outliers,accel_s7_outliers,y_sensor1,y_sensor2,y_sensor3,y_sensor4,y_sensor5
203,15:00:00,12/01/2022,0.989153369,0.993447125,0.046050852,-0.008225238,-0.003020151,-0.002389789,-0.000110628,0.030346688,0.039976623,0,0,0.136821057,1.90E-09,0.06316557,-0.019874387,-0.0752143,0.114368391,0.99939547,0.999266922,0.06810453,0.000877304,0.00722195,0.001262248,0.00570917,0.048220361,0.0620303,0,0,0.079704109,5.14E-09,-0.027626041,-0.120747359,-0.182034911,0.065543679,0.994873826,0.99044621,0.054381695,0.00136809,0.002700307,-0.003364921,-0.003111543,0.040998788,0.048307465,0,0,0.072862361,2.66E-09,0.088325898,-0.10227188,-0.074400288,0.081996641,0.990062989,0.993381143,0.057198186,-0.001779001,-0.00211053,-0.001033664,-0.00017661,0.036436618,0.051123957,0,0,0.09071478,5.62E-09,0.05263032,-0.021875293,-0.092784347,0.059363047,1.000083929,1.002845168,0.043059501,0.004799441,0.007910409,0.006270707,0.009287415,0.029982846,0.036985271,0,0,0.076540291,2.19E-09,0.08291893,-0.083649947,-0.110143876,0.090921318,0.98194897,0.980342507,0.050946258,-0.012981267,-0.01022455,-0.014478028,-0.013215245,0.041001187,0.044872028,0,0,0.075722618,2.03E-09,-0.008778748,0.054526565,-0.056817498,0.101667674,0.970699434,0.968928576,0.079385778,-0.003070098,-0.021474085,-0.006133139,-0.024629177,0.061301073,0.073311548,0,0,0.043163965,9.13E-09,-0.03186256,0.100061565,-0.167188036,0.097609696,0.994444145,0.990084767,0.065287814,0.004157334,0.002270626,-0.001400352,-0.003472985,0.045053657,0.059213584,0,0,0.036091651,1.28E-08,-0.029772305,-0.093340694,-0.054616477,0.273970153,0.013426655,0.086101166,0.1165,19,1,1,0,1,0,0,0,1,0,0,0,0,0
204,16:00:00,12/01/2022,0.991133147,0.988956511,0.045723307,-0.006209226,-0.001040373,-0.006845713,-0.004601242,0.030052464,0.039649077,0,0,0.020016531,3.01E-09,0.042784522,-0.055466913,-0.120675706,0.096740617,1.005395077,1.010774493,0.058827598,0.006873046,0.013221557,0.012765944,0.01721674,0.038959207,0.052753368,0,0,0.015566307,4.99E-09,-0.063539716,0.016968347,-0.087512324,0.176277502,0.988731393,0.988546133,0.053175761,-0.00478037,-0.003442127,-0.005245566,-0.00501162,0.039803348,0.047101531,0,0,0.022615452,8.46E-09,0.036804166,-0.034406476,0.124205309,0.111829564,1.003239417,1.001168609,0.052162983,0.011405263,0.011065897,0.006757736,0.007610856,0.031447223,0.046088753,0,0,0.084284197,5.69E-09,0.042559357,0.020268649,-0.113678609,0.099928635,1.003561015,1.002927065,0.03895135,0.008255384,0.011387495,0.006336987,0.009369312,0.025903655,0.03287712,0,0,0.125343034,1.25E-09,-0.041684863,-0.050056416,-0.030389134,0.139428688,0.98484737,0.984027922,0.050691904,-0.01002568,-0.007326149,-0.010780931,-0.009529831,0.040756702,0.044617674,0,0,0.217362385,1.42E-09,0.014363562,-0.027206883,-0.097751271,0.112669867,0.978792042,0.982481897,0.077806439,0.005036035,-0.013381478,0.007537901,-0.011075856,0.059697015,0.071732209,0,0,0.207762775,1.01E-08,-0.084184641,0.125653489,-0.067044,0.190309423,0.988795959,0.981154382,0.073717888,-0.001509167,-0.003377561,-0.010185063,-0.012403371,0.053525435,0.067643658,0,0,0.035579576,2.54E-08,0.059552386,0.117505338,-0.109286246,0.057360904,0.128881,-0.289311617,-0.2755,19,0,1,1,1,0,0,0,1,0,0,0,0,0
205,17:00:00,12/01/2022,0.992452558,0.992071033,0.046733339,-0.004862581,0.000279038,-0.00372541,-0.00148672,0.031095297,0.040659109,0,0,0.03969132,3.58E-09,-0.064890011,0.022224716,-0.034275443,0.080356831,1.007557988,1.006036282,0.072593426,0.009005812,0.015384468,0.008006364,0.012478529,0.052764008,0.066519196,0,0,0.083287376,1.19E-09,-0.047819923,0.042190187,-0.163276112,0.147946265,0.996897365,0.988526702,0.053853089,0.003406569,0.004723846,-0.005264997,-0.005031051,0.040495262,0.047778859,0,0,0.167301141,8.66E-10,-0.074744953,0.028777809,-0.195079044,0.126809387,0.997067236,1.001501322,0.052730053,0.00518306,0.004893717,0.007086515,0.007943569,0.032055743,0.046655823,0,0,0.138486777,1.86E-09,-0.038346603,0.097805661,-0.157730371,0.10169514,0.999734641,1.000254154,0.044372753,0.004392802,0.007561121,0.003560692,0.006696401,0.031350791,0.038298523,0,0,0.13129567,6.06E-10,0.064863744,-0.039494992,-0.073386021,0.118127524,0.989184735,0.989957094,0.055462966,-0.005644344,-0.002988785,-0.00484401,-0.003600659,0.045538477,0.049388736,0,0,0.04217696,4.00E-10,-0.012065891,-0.028964767,0.04836648,0.115088363,0.967033541,0.963568449,0.076278985,-0.006744554,-0.025139979,-0.011493266,-0.029989304,0.058154125,0.070204755,0,0,0.032114399,2.65E-09,-0.02479934,0.05060717,-0.132957362,0.122392331,0.989629899,0.987458825,0.068875054,-0.000668607,-0.00254362,-0.003789335,-0.006098928,0.048706569,0.062800825,0,0,0.007649237,2.45E-09,0.011655044,0.017318572,-0.067942213,0.092771992,0.007225,-0.374144951,-0.3605,19,0,1,0,0,1,0,1,1,0,0,0,0,0
206,18:00:00,12/01/2022,0.99518269,0.990824074,0.047972343,-0.002111215,0.003009171,-0.004966587,-0.002733679,0.03236775,0.041898113,0,0,0.068763996,1.18E-09,0.084233286,-0.038266335,0.060973454,0.132481494,0.996594378,0.994740367,0.067594261,-0.001997125,0.004420858,-0.003310919,0.001182614,0.047762728,0.061520031,0,0,0.07506627,5.80E-10,-0.037220862,0.061331817,-0.105601832,0.069414177,1.007033984,1.002705395,0.05677819,0.013528311,0.014860464,0.008913696,0.009147642,0.04343279,0.05070396,0,0,0.108002225,5.02E-10,-0.0238612,-0.070914911,-0.209394618,0.120829609,0.998555959,0.9996984,0.051155838,0.006649149,0.00638244,0.00527966,0.006140648,0.030523454,0.045081608,0,0,0.106165914,1.41E-09,0.045130702,0.094639708,-0.058041476,0.092281018,1.00085145,1.007201791,0.042452494,0.005490429,0.008677931,0.010404944,0.013644038,0.029458881,0.036378264,0,0,0.11769013,3.24E-10,0.016756994,0.053109334,-0.244017765,0.09418428,0.987907343,0.983382672,0.050168549,-0.006897088,-0.004266177,-0.011410683,-0.010175081,0.040234905,0.044094319,0,0,0.055093887,1.88E-10,-0.013786314,0.016834377,-0.082698117,0.108530676,0.967612558,0.972599447,0.0770365,-0.006136085,-0.024560962,-0.002344549,-0.020958306,0.05890438,0.07096227,0,0,0.020758055,1.87E-09,-0.030278175,-0.004419425,-0.001756331,0.087413987,0.996464703,0.999349236,0.066452741,0.006169116,0.004291183,0.00819236,0.005791484,0.046320049,0.060378511,0,0,0.050120499,2.05E-09,0.123025648,0.015256598,0.067403176,0.067132191,0.065932952,-0.101079158,-0.070725874,19,1,1,0,0,0,0,1,1,0,0,0,0,0
207,19:00:00,12/01/2022,0.998578958,1.001006007,0.047536555,0.001294232,0.006405438,0.005221128,0.007448254,0.031965848,0.041462325,0,0,0.130245705,1.31E-09,-0.03736792,-0.012711526,-0.122200027,0.086880236,1.002634813,1.000509739,0.061211068,0.004051994,0.010461294,0.002479821,0.006951986,0.041397309,0.055136839,0,0,0.109441161,2.46E-09,0.015504234,0.046821528,-0.026756605,0.113586178,0.99413465,0.996134698,0.069980789,0.000570159,0.00196113,0.002342999,0.002576946,0.056636826,0.06390656,0,0,0.100834631,9.91E-10,0.084914398,-0.047559827,-0.054228118,0.16086191,1.000220533,1.001885056,0.059604263,0.008284813,0.008047013,0.007395864,0.008327304,0.039011399,0.053530033,0,0,0.194234508,2.42E-09,0.050712611,-0.142467316,-0.130706522,0.078669257,1.001483753,1.001592517,0.052696295,0.006098861,0.009310234,0.004742011,0.008034764,0.039730993,0.046622065,0,0,0.103106315,5.14E-10,-0.047795156,-0.058478028,-0.296039655,0.121822779,0.997653755,0.997227132,0.063567583,0.002879312,0.005480235,0.002465725,0.00366938,0.053646363,0.057493353,0,0,0.138951551,6.21E-10,0.077582824,0.064020405,-0.093817504,0.088879281,0.96089893,0.974410355,0.086875821,-0.012823034,-0.03127459,-0.000207961,-0.019147398,0.068733274,0.080801591,0,0,0.227155748,1.99E-09,-0.164625399,0.021052052,0.104612163,0.141969879,0.972756736,0.977374792,0.087011107,-0.017565673,-0.019416784,-0.013873369,-0.016182961,0.066918013,0.080936877,0,0,0.044457384,3.80E-09,-0.014171134,0.042828712,-0.056788433,0.112140656,0.048940887,0.113322794,0.1505,19,0,1,0,1,1,0,0,1,0,0,0,0,0
208,20:00:00,12/01/2022,0.997243061,0.99164319,0.055284867,-4.73E-05,0.005069541,-0.00414747,-0.001914562,0.039747647,0.049210637,0,0,0.008858917,8.56E-10,0.049423206,0.01381967,-0.309231126,0.161153529,0.996203974,0.993351936,0.076921192,-0.002396387,0.004030454,-0.004699349,-0.000205816,0.057142051,0.070846962,0,0,0.123177954,1.14E-09,0.130304115,0.12723653,-0.185255889,0.066381971,0.997682969,0.995011806,0.063382991,0.00411601,0.005509449,0.001220107,0.001454054,0.049957057,0.057308761,0,0,0.115372437,7.29E-10,0.033352153,0.086844721,-0.097604936,0.095402832,0.988391388,0.984427035,0.068720722,-0.003580196,-0.003782131,-0.010132611,-0.009130718,0.048172519,0.062646492,0,0,0.003754353,2.06E-09,-0.014658463,0.028771925,-0.102851023,0.096110681,0.997465539,0.999344885,0.048499693,0.002054245,0.00529202,0.002440721,0.005787133,0.03554747,0.042425463,0,0,0.041179164,5.76E-10,-0.015176289,0.028774269,-0.202757219,0.082794305,0.99374812,0.989623785,0.053706065,-0.001038788,0.0015746,-0.00516957,-0.003933968,0.043720396,0.047631835,0,0,0.001106351,1.18E-09,0.027667821,-0.016605746,-0.012451667,0.042207308,0.940420452,0.939502835,0.100497152,-0.033246001,-0.051753068,-0.03490752,-0.054054918,0.082285537,0.094422922,0,0,0.134987668,4.84E-09,-0.119980021,0.026947644,-0.086897704,0.136715153,0.967423926,0.971788883,0.083309397,-0.022822441,-0.024749593,-0.019367993,-0.02176887,0.063181984,0.077235167,0,0,0.077917209,1.98E-09,-0.087664935,-0.001644634,-0.002584679,0.112864766,0.034596,0.288114461,0.2935,19,0,1,0,1,1,0,0,0,0,0,0,0,0
209,21:00:00,12/01/2022,1.01473176,1.01583457,0.066915166,0.017441635,0.02255824,0.020049691,0.022276817,0.051406503,0.060840937,0,0,0.121958311,1.17E-09,-0.048202206,0.066378395,0.028695308,0.093493346,0.989133192,0.991231382,0.076082728,-0.009456839,-0.003040327,-0.006798536,-0.002326371,0.056281088,0.070008498,0,0,0.051565852,2.06E-09,-0.030949779,0.060695374,-0.127272067,0.062438153,0.99471983,0.998104751,0.066963861,0.001135129,0.00254631,0.004293621,0.004546998,0.05350614,0.060889631,0,0,0.014873033,1.20E-09,-0.000101827,0.016172329,-0.144183218,0.248328353,0.984754783,0.985797346,0.069531771,-0.00720137,-0.007418737,-0.008691847,-0.007760407,0.049016896,0.063457541,0,0,0.030066179,2.48E-09,-0.026696552,-0.012015268,-0.015085688,0.058675142,0.99621548,0.993628383,0.051469284,0.000795331,0.00404196,-0.003280655,7.06E-05,0.038540484,0.045395054,0,0,0.011027779,1.04E-09,0.015896758,0.038761284,-0.125565374,0.052716496,0.996352198,0.987445891,0.06382819,0.001569768,0.004178678,-0.007315516,-0.006111862,0.053842843,0.05775396,0,0,0.05528456,1.08E-09,-0.036028191,0.063457467,-0.137758799,0.065169323,0.944042894,0.957066476,0.096038172,-0.029480257,-0.048130626,-0.017285019,-0.036491276,0.077641269,0.089963942,0,0,0.129932904,3.43E-09,0.047219738,0.141336923,-0.22831178,0.098233178,0.970418729,0.972433746,0.099708914,-0.019729265,-0.021754791,-0.018686235,-0.021124007,0.079567958,0.093634684,0,0,0.114538414,7.71E-09,0.045749594,0.127443745,0.087639904,0.068713947,0.016641,0.133781127,0.1075,19,1,0,0,0,0,0,0,0,0,0,0,0,0
210,22:00:00,12/01/2022,0.998857594,0.999309957,0.056227722,0.001492612,0.006684074,0.003519297,0.005752204,0.040709294,0.050153493,0,0,0.131094654,8.81E-10,-0.011712252,0.010443209,-0.189997886,0.170343398,0.98979137,0.9844504,0.07360541,-0.008758074,-0.00238215,-0.013558149,-0.009107353,0.053786397,0.06753118,0,0,0.080833516,5.79E-09,0.038971067,0.057776017,-0.01669404,0.06662289,0.991625477,0.989296019,0.073728675,-0.001964095,-0.000548042,-0.004534543,-0.004261734,0.060215921,0.067654445,0,0,0.060670263,2.36E-09,-0.042110186,-0.027638126,-0.036141714,0.067112724,0.991494637,0.99383533,0.078343858,-0.000430609,-0.000678883,-0.00058341,0.000277577,0.057860357,0.072269628,0,0,0.041537951,2.69E-09,0.060817265,-0.043710252,-0.288691694,0.113844427,0.985262501,0.983459592,0.060594769,-0.010161061,-0.006911018,-0.013444573,-0.010098161,0.047682618,0.054520539,0,0,0.038760392,8.64E-10,-0.037241885,-0.045330745,0.026589012,0.113743233,0.998122157,0.999377906,0.060031959,0.003332989,0.005948637,0.004648447,0.005820154,0.049982273,0.053957729,0,0,0.023821669,9.61E-10,-0.064216491,-0.001598076,-0.086665441,0.093196783,0.931845222,0.924956679,0.090690754,-0.041551405,-0.060328298,-0.049335957,-0.068601073,0.072156416,0.084616524,0,0,0.055702541,4.72E-09,0.005442263,-0.082190161,-0.101736408,0.052691333,0.968716518,0.983675361,0.094350059,-0.021346802,-0.023457002,-0.007407725,-0.009882392,0.07408752,0.088275829,0,0,0.037042663,6.35E-09,-0.12619737,-0.048737938,-0.091661035,0.064994981,0.166464,0.536614461,0.482,19,0,0,0,1,0,0,0,1,0,0,0,0,0
211,23:00:00,12/01/2022,0.994022437,0.996415138,0.065851569,-0.003348924,0.001848917,0.000618696,0.002857385,0.050359901,0.059777339,0,0,0.103011694,2.32E-09,0.130572882,-0.07268417,-0.054960321,0.053721265,0.991127537,0.986774802,0.073519125,-0.00738448,-0.001045983,-0.011229873,-0.006782951,0.053695266,0.067444895,0,0,0.082477044,4.06E-09,0.030130839,-0.080954698,-0.254819848,0.126757003,1.00129853,1.002833605,0.070276533,0.007717352,0.009125011,0.009022474,0.009275852,0.056654313,0.064202303,0,0,0.02907568,1.28E-09,0.056809969,0.022933061,-0.234174929,0.188709982,0.989256471,0.985961795,0.082982723,-0.002666934,-0.002917048,-0.008453012,-0.007595958,0.062502061,0.076908493,0,0,0.232429058,1.90E-09,-0.021045157,0.108494243,-0.010211897,0.099152137,0.995388543,0.994960964,0.053880235,8.40E-06,0.003215023,-0.001889542,0.001403211,0.040946203,0.047806005,0,0,0.102483592,1.21E-09,0.028032166,0.025952642,-0.094849852,0.061425671,0.993277534,0.991350234,0.065476198,-0.001525877,0.001104015,-0.003411174,-0.002207519,0.055392817,0.059401968,0,0,0.087092941,7.22E-10,-0.011390845,0.003107472,0.089029705,0.084693116,0.951398694,0.956279695,0.102989347,-0.021820363,-0.040774826,-0.017940342,-0.037278058,0.084365581,0.096915117,0,0,0.09630109,2.76E-09,0.092674504,-0.158894119,-0.004732638,0.090447847,0.968923295,0.97028175,0.110119685,-0.021048799,-0.023250225,-0.020801336,-0.023276003,0.089779821,0.104045455,0,0,0.100003347,3.57E-09,0.051393919,-0.174552398,-0.070285238,0.164014307,0.031684,0.345197794,0.304,20,1,1,1,1,0,0,0,0,0,0,0,0,0
212,00:00:00,13/01/2022,0.995908433,0.988143206,0.059991758,-0.001448677,0.003734913,-0.007659018,-0.005414547,0.044495806,0.053917528,1,0,0.024312471,1.62E-09,-0.04328817,0.068706147,-0.04561467,0.138129958,0.99024077,0.990788639,0.091842654,-0.008239823,-0.001932749,-0.007212162,-0.002769114,0.072014779,0.085768424,2,1.142857143,0.007185789,1.01E-08,0.061055766,0.020164503,-0.067684393,0.070623516,0.987360615,0.983658016,0.066272805,-0.006253403,-0.004812904,-0.010172546,-0.009899737,0.052573839,0.060198575,1,0,0.192763239,1.44E-09,0.08218844,0.117225115,0.029568205,0.133429539,0.987610896,0.984411359,0.081063386,-0.004301161,-0.004562624,-0.009999514,-0.009146394,0.060564606,0.074989156,1,0,0.074380096,5.85E-09,0.004624424,-0.091722424,-0.074940621,0.14574075,0.998962133,0.997690439,0.052656828,0.003581959,0.006788614,0.000893593,0.004132686,0.039732213,0.046582598,1,0,0.070905757,1.16E-09,0.016915574,0.06581837,-0.1300138,0.079996745,1.001525157,1.005679131,0.055516615,0.006728239,0.009351637,0.010949671,0.012121378,0.04535748,0.049442385,0,-1.142857143,0.026972996,1.23E-09,-0.044919942,0.063573683,-0.032104493,0.116658741,0.958875933,0.956748605,0.100983124,-0.014250271,-0.033297586,-0.017398834,-0.036809148,0.082162016,0.094908894,1,0,0.046317931,1.14E-08,0.023691273,-0.085695087,-0.168211071,0.159292492,0.959330455,0.967084825,0.088967773,-0.03055207,-0.032843065,-0.02399826,-0.026472928,0.068416243,0.082893543,1,0,0.021101255,1.18E-08,-0.003709318,-0.024519339,-0.097768622,0.053516937,0.009604,0.434181351,0.402,20,0,0,0,0,0,0,0,0,0,0,0,0,0
213,01:00:00,13/01/2022,1.002051795,1.002104521,0.052346444,0.004700824,0.009878275,0.006308079,0.008546768,0.0368682,0.046272214,0,0,0.071537549,1.03E-09,0.021934416,-0.078074155,-0.054982005,0.071217288,1.011586033,1.003612876,0.064637029,0.013140355,0.019412514,0.00561595,0.010055123,0.044689002,0.058562799,0,0,0.049298073,4.20E-09,0.043647929,0.049588701,-0.083433464,0.096018623,0.991693495,0.990049839,0.05330329,-0.001894026,-0.000480024,-0.003761292,-0.003507914,0.039559065,0.04722906,0,0,0.000620596,1.60E-09,0.053475955,-0.002604572,-0.061849094,0.088562798,0.977232873,0.980249465,0.061518804,-0.014660958,-0.014940647,-0.014085054,-0.013308288,0.041011853,0.055444574,0,0,0.050384963,1.99E-09,-0.02870922,0.061384172,-0.24817236,0.081666166,0.994281072,0.994135678,0.044133012,-0.001114281,0.002107552,-0.002714828,0.000577925,0.031221855,0.038058782,0,0,0.1403229,3.55E-10,0.006852718,0.020182239,-0.175494114,0.138338891,0.993814943,0.99083674,0.051928076,-0.001010484,0.001641424,-0.003924668,-0.002721013,0.041763198,0.045853846,0,0,0.129951681,8.90E-10,-0.071702093,-0.10028104,-0.099582943,0.136478549,0.950918251,0.95636797,0.083710897,-0.022147571,-0.041255269,-0.017729446,-0.037189783,0.064718009,0.077636667,0,0,0.053795147,5.60E-09,0.119445783,-0.091015989,-0.095606039,0.082319349,0.96847051,0.968689084,0.079404996,-0.021282557,-0.02370301,-0.022271633,-0.024868669,0.058815655,0.073330766,0,0,0.089333432,8.83E-09,0.135782415,-0.014101796,-0.032454224,0.073731435,0.116964,0.078348018,0.06,20,0,0,0,0,0,0,0,0,0,0,0,0,0
214,02:00:00,13/01/2022,0.995239549,0.995559394,0.062138946,-0.002131257,0.003066029,-0.000242829,0.002001642,0.046692398,0.056064716,0,0,0.110936789,2.06E-09,0.016600808,-0.044277172,-0.146255045,0.059685246,0.988114028,0.980050087,0.078406396,-0.010387095,-0.004059492,-0.017950714,-0.013507666,0.058486296,0.072332167,0,0,0.036673471,1.00E-08,-0.059956786,0.032608976,-0.029504233,0.107409901,0.991199071,0.991914928,0.061629209,-0.002380458,-0.000974449,-0.001876771,-0.001642825,0.047902003,0.05555498,0,0,0.001247621,5.42E-09,-0.001001009,0.002876241,0.074212599,0.048968939,0.995501149,0.995162606,0.073969621,0.003669178,0.003327629,0.000904441,0.001604853,0.053505386,0.067895391,0,0,0.018825748,9.10E-09,-0.079447827,0.000491966,-0.135943899,0.085696649,0.993665662,0.99273479,0.047221266,-0.001724989,0.001492142,-0.004062057,-0.000822963,0.034337414,0.041147036,0,0,0.092109291,2.00E-09,-0.106303807,0.056331039,0.037401178,0.125310036,1.004692458,1.006640196,0.055377083,0.009871294,0.012518938,0.011910737,0.013082443,0.045221062,0.049302853,0,0,0.021580304,4.82E-09,-0.001303038,-0.006938981,-0.120785301,0.117577786,0.92303706,0.919015825,0.07348493,-0.049935312,-0.06913646,-0.055031568,-0.074541928,0.054457205,0.0674107,0,0,0.024865138,1.64E-08,0.103736197,-0.004152742,-0.136849358,0.096460601,0.972172378,0.97154808,0.094206547,-0.017490889,-0.020001142,-0.019290268,-0.022009672,0.073625958,0.088132317,0,0,0.123247749,7.39E-09,0.04899366,-0.04376367,0.051728155,0.074603574,0.00513611,0.14122301,0.103666658,20,1,0,0,0,0,0,0,0,0,0,0,0,0
215,03:00:00,13/01/2022,0.998658365,0.999365866,0.054360851,0.001296514,0.006484846,0.003569424,0.005808113,0.038925098,0.048286621,0,0,0.121258267,2.08E-09,-0.011658125,0.100603693,-0.069383104,0.058481237,1.002832201,1.004131317,0.072791631,0.004374721,0.010658681,0.006134391,0.010573564,0.052845686,0.066717401,0,0,0.089700497,6.84E-09,-0.089092876,-0.021029457,0.087339362,0.062540227,1.010131934,1.005563319,0.058499202,0.016562407,0.017958414,0.011771619,0.012005566,0.044755842,0.052424972,0,0,0.024684727,1.18E-08,-0.041784574,-0.091107504,-0.213967271,0.251886076,0.99149875,0.998925149,0.079352956,-0.000348638,-0.00067477,0.004590631,0.005367397,0.058908235,0.073278726,0,0,0.059570606,6.49E-09,-0.074483212,0.0269427,-0.018736242,0.069547602,1.000534135,1.003693819,0.049544193,0.005150732,0.008360616,0.007000357,0.010136066,0.036685216,0.043469963,0,0,0.05868539,2.52E-09,-0.007178485,-0.051787836,-0.098851662,0.127444318,0.9961152,0.992603838,0.056253195,0.00125256,0.00394168,-0.002157569,-0.000953914,0.046092499,0.050178965,0,0,0.060421271,4.09E-09,0.10121933,-0.040333024,0.06723694,0.103233962,0.958663395,0.967307955,0.077440668,-0.014099165,-0.033510125,-0.006648198,-0.026249798,0.058425988,0.071366439,0,0,0.092584775,1.16E-08,0.147927711,-0.048003472,0.062981404,0.070162787,0.97593102,0.98177588,0.077608216,-0.013658755,-0.016242499,-0.008868232,-0.011781873,0.05695884,0.071533986,0,0,0.011888968,1.67E-08,0.018536118,0.003235776,-0.174639047,0.152720915,0.003173445,0.186611907,0.1385,20,0,0,0,0,0,0,0,0,0,0,0,0,0
216,04:00:00,13/01/2022,0.99924181,0.997116625,0.059213546,0.001874534,0.00706829,0.001314402,0.003558873,0.043807091,0.053139316,0,0,0.103528077,3.32E-09,-0.026812768,-0.02165892,0.037134704,0.062836002,1.005296765,0.999189198,0.092306998,0.006820981,0.013123246,0.001188397,0.005631445,0.072362459,0.086232768,0,0,0.049230527,3.66E-09,-0.062050406,-0.102386292,-0.148205036,0.065901081,1.000241668,0.999344289,0.062676544,0.006602841,0.008068148,0.00555259,0.005786537,0.048932354,0.056602314,0,0,0.08661844,1.41E-09,0.101921369,0.073463056,-0.094577364,0.071368603,0.999206145,1.007828355,0.070663298,0.007360217,0.007032626,0.013417482,0.014270602,0.050218509,0.064589068,0,0,0.040308135,9.42E-09,0.078578793,0.012092766,-0.118401103,0.11318388,0.997738004,0.993784487,0.048276297,0.00233305,0.005564484,-0.003012359,0.000226734,0.035438325,0.042202267,0,0,0.018930012,1.76E-09,-0.060433204,0.017412793,-0.097325754,0.100157584,0.994498908,0.993231714,0.050712484,-0.000368973,0.002325388,-0.001497746,-0.000326039,0.040543182,0.044638254,0,0,0.018499923,1.91E-09,0.002199475,0.041879509,0.095837779,0.116176126,0.94367551,0.948496521,0.087955429,-0.029028058,-0.04849801,-0.025368392,-0.045061232,0.068938613,0.081881199,0,0,0,1.48E-08,0.054347451,0.007786601,-0.060151244,0.09192927,0.975157747,0.980435729,0.096289815,-0.014374879,-0.017015773,-0.010014147,-0.013122024,0.075656464,0.090215585,0,0,0.038235948,1.57E-08,-0.004542512,-0.065261226,-0.071292485,0.051669305,0.032619,-0.012078736,-0.05960731,20,0,0,0,0,0,0,0,0,0,0,0,0,0
